LOAN_ID,LOAN_STATUS,LOAN_AMOUNT,LOAN_TERM,INTREST,INSTALLMENT,GRADE,PURPOSE,HOME_OWNERSHIP,ANNUAL_INCOME,AVERAGE_CURRENT_BALANCE,TOTAL_CURRENT_BALANCE,ISSUE_YEAR,STATE,SUBREGION
210502,Charged Off,22000, 60 months,21.18,597.41,E,Debt_consolidation,,0,0,0,2014,TX,West South Central
157197,Fully Paid,15000, 60 months,15.31,359.3,C,Debt_consolidation,,0,0,0,2014,MI,East North Central
119095,Fully Paid,12000, 36 months,9.67,385.35,B,Credit_card,,0,0,0,2014,PA,Middle Atlantic
119095,Fully Paid,12000, 36 months,9.67,385.35,B,Credit_card,,0,0,0,2014,PA,Middle Atlantic
102167,Fully Paid,10000, 60 months,15.61,241.12,C,Debt_consolidation,,0,0,0,2014,IL,East North Central
144788,Charged Off,15000, 36 months,7.9,469.36,A,Debt_consolidation,,0,0,0,2014,PA,Middle Atlantic
144788,Charged Off,15000, 36 months,7.9,469.36,A,Debt_consolidation,,0,0,0,2014,PA,Middle Atlantic
102158,Fully Paid,10000, 60 months,15.61,241.12,C,Debt_consolidation,,0,0,0,2014,TX,West South Central
102158,Fully Paid,10000, 60 months,15.61,241.12,C,Debt_consolidation,,0,0,0,2014,TX,West South Central
114324,Fully Paid,11625, 60 months,20.49,311.17,E,Debt_consolidation,,0,0,0,2014,AR,West South Central
114324,Fully Paid,11625, 60 months,20.49,311.17,E,Debt_consolidation,,0,0,0,2014,AR,West South Central
127651,Current,12000, 60 months,17.57,301.93,D,Credit_card,,0,0,0,2014,CT,New England
173274,Fully Paid,17000, 60 months,9.67,358.45,B,Credit_card,,0,0,0,2014,GA,19200
187347,Fully Paid,20000, 60 months,17.57,503.21,D,Debt_consolidation,,0,0,0,2014,GA,19200
238107,Fully Paid,28500, 60 months,20.49,762.87,E,Debt_consolidation,,0,0,0,2014,NJ,Middle Atlantic
79820,Fully Paid,9600, 36 months,11.99,318.82,B,Debt_consolidation,,0,0,0,2014,TN,East South Central
104682,Fully Paid,10200, 60 months,15.31,244.33,C,Credit_card,,0,0,0,2014,KS,West North Central
163599,Current,16000, 36 months,8.9,508.06,A,Debt_consolidation,,0,0,0,2014,AR,West South Central
163599,Current,16000, 36 months,8.9,508.06,A,Debt_consolidation,,0,0,0,2014,AR,West South Central
163197,Fully Paid,16000, 36 months,7.89,500.58,A,Credit_card,,0,0,0,2015,IL,East North Central
186323,Charged Off,19700, 60 months,25.8,587.5,G,Car,,0,0,0,2015,MA,New England
110227,Fully Paid,11000, 36 months,12.29,366.89,C,Debt_consolidation,,0,0,0,2015,CA,19200
147564,Fully Paid,15000, 36 months,7.89,469.29,A,Debt_consolidation,Rent,85000,1945,17503,2015,CA,19200
180837,Charged Off,18000, 60 months,16.55,443.01,D,Debt_consolidation,,0,0,0,2015,MD,19200
231565,Fully Paid,26000, 60 months,10.99,565.18,B,Debt_consolidation,,0,0,0,2015,NY,Middle Atlantic
23001,Fully Paid,4750, 36 months,17.86,171.4,D,Small_business,,0,0,0,2015,CO,Mountain
86008,Fully Paid,10000, 36 months,7.89,312.86,A,Debt_consolidation,,0,0,0,2015,NV,Mountain
95345,Fully Paid,10000, 36 months,13.99,341.73,C,Debt_consolidation,,0,0,0,2015,CA,19200
105660,Charged Off,10400, 60 months,17.57,261.67,D,Debt_consolidation,,0,0,0,2015,CO,Mountain
114455,Fully Paid,11700, 36 months,17.86,422.17,D,Debt_consolidation,,0,0,0,2015,IL,East North Central
114994,Charged Off,11950, 60 months,19.52,313.42,E,Debt_consolidation,,0,0,0,2015,KS,West North Central
182188,Current,18350, 60 months,16.99,455.95,D,Credit_card,,0,0,0,2015,WI,East North Central
260289,Charged Off,35000, 60 months,16.99,869.66,D,Credit_card,,0,0,0,2015,FL,19200
75941,Fully Paid,9000, 36 months,11.53,296.92,B,Other,,0,0,0,2015,FL,19200
114760,Fully Paid,11850, 60 months,24.5,344.35,F,Debt_consolidation,,0,0,0,2015,OR,Pacific
135022,Fully Paid,13100, 60 months,15.61,315.86,D,Debt_consolidation,,0,0,0,2015,VA,South Atlantic
21050,Fully Paid,4200, 36 months,15.61,146.86,D,House,,0,0,0,2015,MS,East South Central
21050,Fully Paid,4200, 36 months,15.61,146.86,D,House,,0,0,0,2015,MS,East South Central
203854,Charged Off,20950, 36 months,16.99,746.83,D,Home_improvement,,0,0,0,2015,TX,West South Central
203854,Charged Off,20950, 36 months,16.99,746.83,D,Home_improvement,,0,0,0,2015,TX,West South Central
5786,Fully Paid,2200, 36 months,9.99,70.98,B,Debt_consolidation,,0,0,0,2015,PA,Middle Atlantic
5786,Fully Paid,2200, 36 months,9.99,70.98,B,Debt_consolidation,,0,0,0,2015,PA,Middle Atlantic
144735,Fully Paid,15000, 60 months,17.57,377.41,D,Debt_consolidation,,0,0,0,2015,FL,19200
153456,Charged Off,15000, 36 months,16.55,531.44,D,Other,,0,0,0,2015,CA,19200
39200,Fully Paid,6000, 36 months,5.93,182.35,A,Debt_consolidation,,0,0,0,2015,FL,19200
82990,Fully Paid,10000, 36 months,5.93,303.91,A,Debt_consolidation,,0,0,0,2015,GA,19200
260788,Fully Paid,35000, 60 months,18.25,893.54,E,Debt_consolidation,,0,0,0,2015,TX,West South Central
260788,Fully Paid,35000, 60 months,18.25,893.54,E,Debt_consolidation,,0,0,0,2015,TX,West South Central
132673,Fully Paid,13000, 36 months,6.68,399.51,A,Debt_consolidation,,0,0,0,2015,KS,West North Central
209933,Current,22000, 60 months,10.99,478.23,B,Credit_card,,0,0,0,2015,NM,Mountain
31216,Fully Paid,5000, 36 months,13.33,169.27,C,Debt_consolidation,Rent,34153,3825,38249,2015,WI,East North Central
50939,Fully Paid,6675, 36 months,18.25,242.16,E,Debt_consolidation,,0,0,0,2015,GA,19200
120868,Fully Paid,12000, 36 months,11.53,395.89,B,Debt_consolidation,,0,0,0,2015,MA,New England
30359,Fully Paid,5000, 36 months,12.29,166.77,C,Debt_consolidation,,0,0,0,2015,CA,19200
141803,Charged Off,14375, 36 months,16.99,512.44,D,Debt_consolidation,,0,0,0,2015,NC,South Atlantic
197133,Late (31-120 days),20000, 60 months,10.99,434.75,B,Debt_consolidation,,0,0,0,2015,PA,Middle Atlantic
197133,Late (31-120 days),20000, 60 months,10.99,434.75,B,Debt_consolidation,,0,0,0,2015,PA,Middle Atlantic
202719,Charged Off,20300, 60 months,17.57,510.75,D,Debt_consolidation,,0,0,0,2015,CA,19200
205298,Fully Paid,21000, 36 months,14.65,724.38,C,Major_purchase,,0,0,0,2015,OK,West South Central
235284,Fully Paid,28000, 36 months,7.89,876,A,Debt_consolidation,,0,0,0,2015,AL,East South Central
235284,Fully Paid,28000, 36 months,7.89,876,A,Debt_consolidation,,0,0,0,2015,AL,East South Central
98644,Fully Paid,10000, 36 months,19.05,366.82,D,Credit_card,,0,0,0,2013,CA,19200
110350,Charged Off,11000, 36 months,13.11,371.22,B,Debt_consolidation,,0,0,0,2013,CA,19200
127317,Charged Off,12000, 60 months,16.29,293.67,D,Other,,0,0,0,2014,FL,19200
130030,Fully Paid,12500, 36 months,12.12,415.9,B,Credit_card,,0,0,0,2013,MO,West North Central
180589,Fully Paid,18000, 60 months,15.31,431.16,C,Debt_consolidation,,0,0,0,2013,MD,19200
205075,Fully Paid,21000, 36 months,12.12,698.71,B,Credit_card,,0,0,0,2013,GA,19200
221906,Fully Paid,25000, 36 months,8.9,793.84,A,Credit_card,,0,0,0,2013,OH,East North Central
235661,Fully Paid,28000, 36 months,11.14,918.55,B,Debt_consolidation,,0,0,0,2013,MI,East North Central
247446,Charged Off,30750, 36 months,17.27,1100.46,C,Debt_consolidation,,0,0,0,2013,CA,19200
17871,Fully Paid,4000, 36 months,10.16,129.37,B,Credit_card,Rent,31000,898,10775,2012,NJ,Middle Atlantic
68403,Fully Paid,8000, 36 months,15.31,278.54,C,Home_improvement,,0,0,0,2013,TX,West South Central
68403,Fully Paid,8000, 36 months,15.31,278.54,C,Home_improvement,,0,0,0,2013,TX,West South Central
73904,Fully Paid,8875, 36 months,6.03,270.12,A,Debt_consolidation,,0,0,0,2012,OH,East North Central
80456,Charged Off,9600, 36 months,17.27,343.56,C,Small_business,,0,0,0,2013,WA,19200
82106,Fully Paid,10000, 36 months,7.62,311.62,A,Debt_consolidation,,0,0,0,2012,NJ,Middle Atlantic
136220,Fully Paid,13500, 36 months,18.85,493.84,D,Debt_consolidation,,0,0,0,2013,CA,19200
153448,Charged Off,15000, 36 months,16.49,531,D,Debt_consolidation,,0,0,0,2014,IL,East North Central
202503,Charged Off,20125, 60 months,18.25,513.79,D,Debt_consolidation,,0,0,0,2013,AZ,Mountain
214186,Charged Off,24000, 60 months,23.76,687.1,F,Debt_consolidation,,0,0,0,2012,PA,Middle Atlantic
214186,Charged Off,24000, 60 months,23.76,687.1,F,Debt_consolidation,,0,0,0,2012,PA,Middle Atlantic
221151,Fully Paid,24500, 36 months,12.12,815.16,B,Credit_card,Mortgage,80000,23626,283510,2013,GA,19200
261950,In Grace Period,35000, 60 months,25.28,1033.05,F,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
261950,In Grace Period,35000, 60 months,25.28,1033.05,F,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
593,Current,1000, 36 months,13.66,34.02,C,Debt_consolidation,,0,0,0,2014,NY,Middle Atlantic
13216,Charged Off,3200, 60 months,24.7,93.37,G,Other,,0,0,0,2013,CA,19200
15992,Current,3600, 60 months,23.63,102.8,F,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
113659,Fully Paid,11500, 36 months,7.62,358.36,A,House,,0,0,0,2012,MA,New England
123951,Fully Paid,12000, 36 months,19.72,444.26,D,Major_purchase,,0,0,0,2012,FL,19200
133904,Fully Paid,13000, 36 months,17.56,467.12,D,Credit_card,,0,0,0,2013,CA,19200
27736,Fully Paid,5000, 36 months,9.17,159.4,B,Debt_consolidation,,0,0,0,2014,AZ,Mountain
47782,Fully Paid,6250, 36 months,18.75,228.32,D,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
162743,Fully Paid,16000, 36 months,6.99,493.97,A,Credit_card,Rent,51600,2336,18688,2014,OH,East North Central
183124,Charged Off,18825, 60 months,20.49,503.9,E,Credit_card,,0,0,0,2013,VA,South Atlantic
194892,Fully Paid,20000, 36 months,15.22,695.47,C,Debt_consolidation,,0,0,0,2013,MN,West North Central
194892,Fully Paid,20000, 36 months,15.22,695.47,C,Debt_consolidation,,0,0,0,2013,MN,West North Central
209947,Fully Paid,22000, 60 months,11.14,479.88,B,Home_improvement,,0,0,0,2012,GA,19200
41250,Charged Off,6000, 36 months,8.9,190.52,A,Debt_consolidation,,0,0,0,2012,KS,West North Central
69116,Fully Paid,8000, 36 months,17.77,288.3,D,Debt_consolidation,,0,0,0,2013,MI,East North Central
108937,Fully Paid,10975, 36 months,18.49,399.48,D,Debt_consolidation,,0,0,0,2012,NM,Mountain
205337,Fully Paid,21000, 36 months,15.31,731.17,C,Credit_card,,0,0,0,2012,NY,Middle Atlantic
82198,Charged Off,10000, 36 months,11.14,328.06,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
82198,Charged Off,10000, 36 months,11.14,328.06,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
122014,Fully Paid,12000, 36 months,13.11,404.97,B,Debt_consolidation,,0,0,0,2013,AR,West South Central
122014,Fully Paid,12000, 36 months,13.11,404.97,B,Debt_consolidation,,0,0,0,2013,AR,West South Central
144279,Current,14875, 36 months,12.49,497.56,B,Credit_card,,0,0,0,2014,GA,19200
169440,Fully Paid,16000, 60 months,24.5,464.95,F,Debt_consolidation,,0,0,0,2013,TN,East South Central
185742,Fully Paid,19425, 60 months,14.33,455.32,C,Debt_consolidation,,0,0,0,2013,CA,19200
246608,Fully Paid,30000, 60 months,22.2,831.99,E,Debt_consolidation,,0,0,0,2013,VA,South Atlantic
71732,Fully Paid,8400, 36 months,18.85,307.28,D,Major_purchase,,0,0,0,2013,TX,West South Central
71732,Fully Paid,8400, 36 months,18.85,307.28,D,Major_purchase,,0,0,0,2013,TX,West South Central
78043,Fully Paid,9450, 36 months,12.35,315.46,B,Credit_card,,0,0,0,2013,MA,New England
98707,Fully Paid,10000, 36 months,19.52,369.2,D,Credit_card,,0,0,0,2013,TX,West South Central
98707,Fully Paid,10000, 36 months,19.52,369.2,D,Credit_card,,0,0,0,2013,TX,West South Central
153393,Fully Paid,15000, 36 months,16.29,529.51,C,Debt_consolidation,,0,0,0,2012,NC,South Atlantic
164939,Fully Paid,16000, 36 months,13.05,539.49,B,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
165913,Fully Paid,16000, 36 months,18.49,582.38,D,Credit_card,Rent,64000,4313,86253,2012,DC,South Atlantic
207302,Charged Off,21250, 60 months,15.8,514.51,C,Debt_consolidation,,0,0,0,2012,SC,South Atlantic
207302,Charged Off,21250, 60 months,15.8,514.51,C,Debt_consolidation,,0,0,0,2012,SC,19200
211322,Fully Paid,22475, 36 months,8.9,713.66,A,Debt_consolidation,,0,0,0,2013,GA,19200
70263,Fully Paid,8250, 36 months,17.77,297.31,D,Credit_card,,0,0,0,2013,PA,Middle Atlantic
70263,Fully Paid,8250, 36 months,17.77,297.31,D,Credit_card,,0,0,0,2013,PA,Middle Atlantic
98102,Fully Paid,10000, 36 months,17.77,360.38,D,Other,,0,0,0,2012,TX,West South Central
98102,Fully Paid,10000, 36 months,17.77,360.38,D,Other,,0,0,0,2012,TX,West South Central
119367,Fully Paid,12000, 36 months,9.99,387.15,B,Debt_consolidation,,0,0,0,2013,MA,New England
133805,Fully Paid,13000, 36 months,15.61,454.55,D,Credit_card,,0,0,0,2014,FL,19200
181964,Charged Off,18200, 60 months,24.7,531,G,Credit_card,,0,0,0,2013,MI,East North Central
201757,Fully Paid,20000, 60 months,21.98,552.16,E,Debt_consolidation,,0,0,0,2012,OH,East North Central
152685,Fully Paid,15000, 36 months,14.33,515.08,C,Credit_card,,0,0,0,2013,OR,Pacific
169503,Charged Off,16000, 60 months,25.89,478.01,G,Other,,0,0,0,2013,CA,19200
172885,Current,17000, 36 months,12.99,572.72,C,Credit_card,,0,0,0,2014,CA,19200
186689,Fully Paid,19950, 36 months,7.9,624.25,A,Credit_card,,0,0,0,2012,IL,East North Central
247808,Charged Off,31000, 60 months,23.76,887.5,F,Credit_card,,0,0,0,2013,CA,19200
23616,Fully Paid,4800, 36 months,11.14,157.47,B,Credit_card,,0,0,0,2013,NY,Middle Atlantic
52474,Fully Paid,7000, 36 months,7.62,218.13,A,Debt_consolidation,,0,0,0,2013,NC,South Atlantic
80905,Fully Paid,9750, 36 months,18.25,353.71,D,Debt_consolidation,,0,0,0,2013,DC,South Atlantic
154057,Fully Paid,15000, 36 months,19.05,550.22,D,Debt_consolidation,,0,0,0,2012,LA,West South Central
159215,Fully Paid,15050, 36 months,11.14,493.72,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
159215,Fully Paid,15050, 36 months,11.14,493.72,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
1937,Fully Paid,1400, 36 months,17.77,50.46,D,Other,,0,0,0,2012,GA,19200
35205,Fully Paid,5250, 36 months,12.12,174.68,B,Debt_consolidation,Own,18000,2686,16115,2013,TX,West South Central
35205,Fully Paid,5250, 36 months,12.12,174.68,B,Debt_consolidation,Own,18000,2686,16115,2013,TX,West South Central
40341,Fully Paid,6000, 36 months,7.62,186.97,A,Major_purchase,,0,0,0,2013,NM,Mountain
100091,Current,10000, 60 months,10.64,215.64,B,Credit_card,,0,0,0,2013,AZ,Mountain
106256,Fully Paid,10500, 36 months,14.33,360.56,C,Credit_card,,0,0,0,2013,FL,19200
176146,Fully Paid,18000, 36 months,11.14,590.5,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
176146,Fully Paid,18000, 36 months,11.14,590.5,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
185848,Fully Paid,19500, 36 months,7.9,610.16,A,Credit_card,,0,0,0,2012,FL,19200
240406,Fully Paid,30000, 36 months,6.99,926.18,A,Debt_consolidation,,0,0,0,2014,NJ,Middle Atlantic
57899,Fully Paid,7250, 36 months,17.77,261.27,D,Debt_consolidation,,0,0,0,2013,MA,New England
61143,Fully Paid,7875, 36 months,15.88,276.4,C,Debt_consolidation,,0,0,0,2013,NC,South Atlantic
73974,Charged Off,8875, 36 months,19.72,328.57,D,Credit_card,Own,45000,2831,36803,2013,NC,South Atlantic
96889,Fully Paid,10000, 36 months,15.8,350.59,C,Debt_consolidation,,0,0,0,2013,AZ,Mountain
122702,Fully Paid,12000, 36 months,14.33,412.06,C,Credit_card,,0,0,0,2013,PA,Middle Atlantic
122702,Fully Paid,12000, 36 months,14.33,412.06,C,Credit_card,,0,0,0,2013,PA,Middle Atlantic
185697,Fully Paid,19400, 36 months,13.67,659.95,B,Debt_consolidation,,0,0,0,2013,AZ,Mountain
187384,Fully Paid,20000, 36 months,6.62,614.08,A,Home_improvement,,0,0,0,2013,CO,Mountain
210867,Fully Paid,22325, 36 months,7.69,696.4,A,Debt_consolidation,,0,0,0,2014,MI,East North Central
256345,Fully Paid,35000, 36 months,14.31,1201.5,C,Debt_consolidation,,0,0,0,2014,CA,19200
10614,Fully Paid,3000, 36 months,12.39,100.21,C,Credit_card,,0,0,0,2014,TX,West South Central
10614,Fully Paid,3000, 36 months,12.39,100.21,C,Credit_card,,0,0,0,2014,TX,West South Central
36140,Fully Paid,5450, 36 months,13.11,183.93,B,Medical,Rent,42000,5113,46016,2012,AL,East South Central
36140,Fully Paid,5450, 36 months,13.11,183.93,B,Medical,Rent,42000,5113,46016,2012,AL,East South Central
38822,Fully Paid,6000, 36 months,7.9,187.75,A,Debt_consolidation,,0,0,0,2013,UT,19200
89332,Fully Paid,10000, 36 months,10.16,323.43,B,Debt_consolidation,,0,0,0,2013,MA,New England
129297,Fully Paid,12250, 36 months,16.29,432.43,C,Credit_card,,0,0,0,2013,GA,19200
141446,Fully Paid,14125, 36 months,13.67,480.5,B,Credit_card,,0,0,0,2013,CA,19200
141747,Fully Paid,14350, 36 months,19.05,526.38,D,Credit_card,,0,0,0,2012,CA,19200
144929,Fully Paid,15000, 36 months,11.14,492.08,B,Debt_consolidation,,0,0,0,2013,WA,19200
162002,Charged Off,16000, 60 months,21.49,437.28,E,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
163662,Current,16000, 36 months,9.17,510.07,B,Credit_card,,0,0,0,2014,WI,East North Central
182003,Fully Paid,18225, 36 months,21,686.63,E,Wedding,,0,0,0,2013,MD,19200
202861,Fully Paid,20400, 36 months,11.14,669.23,B,Debt_consolidation,,0,0,0,2013,MI,East North Central
210802,Fully Paid,22250, 36 months,19.72,823.72,D,Debt_consolidation,,0,0,0,2013,TX,West South Central
210802,Fully Paid,22250, 36 months,19.72,823.72,D,Debt_consolidation,,0,0,0,2013,TX,West South Central
59828,Fully Paid,7500, 36 months,15.8,262.94,C,Debt_consolidation,,0,0,0,2013,CA,19200
71425,Fully Paid,8400, 36 months,13.11,283.48,B,Credit_card,,0,0,0,2012,CA,19200
113779,Fully Paid,11500, 36 months,12.12,382.63,B,Home_improvement,,0,0,0,2013,IN,East North Central
113779,Fully Paid,11500, 36 months,12.12,382.63,B,Home_improvement,,0,0,0,2013,IN,East North Central
133945,Fully Paid,13000, 36 months,18.75,474.89,D,Debt_consolidation,,0,0,0,2012,IL,East North Central
251502,Fully Paid,33425, 60 months,19.05,867.99,D,Debt_consolidation,,0,0,0,2012,PA,Middle Atlantic
251502,Fully Paid,33425, 60 months,19.05,867.99,D,Debt_consolidation,,0,0,0,2012,PA,Middle Atlantic
261637,Fully Paid,35000, 60 months,22.2,970.65,E,Debt_consolidation,,0,0,0,2013,CA,19200
38175,Fully Paid,5700, 36 months,6.03,173.49,A,Home_improvement,,0,0,0,2013,NC,South Atlantic
49335,Fully Paid,6500, 36 months,6.03,197.84,A,Debt_consolidation,,0,0,0,2012,FL,19200
54915,Fully Paid,7000, 36 months,14.09,239.55,B,Credit_card,,0,0,0,2012,OK,West South Central
72971,Fully Paid,8500, 36 months,18.85,310.94,D,Credit_card,,0,0,0,2013,CA,19200
87827,Fully Paid,10000, 36 months,8.9,317.54,A,Credit_card,,0,0,0,2013,TX,West South Central
87827,Fully Paid,10000, 36 months,8.9,317.54,A,Credit_card,,0,0,0,2013,TX,West South Central
130674,Charged Off,12600, 36 months,17.77,454.07,D,Debt_consolidation,,0,0,0,2013,CA,19200
139300,Fully Paid,14000, 36 months,14.33,480.74,C,Debt_consolidation,,0,0,0,2013,MO,West North Central
143796,Fully Paid,14600, 36 months,18.49,531.43,D,Debt_consolidation,,0,0,0,2013,CT,New England
182761,Fully Paid,18600, 36 months,11.55,613.8,B,Debt_consolidation,,0,0,0,2013,UT,19200
201771,Charged Off,20000, 60 months,22.2,554.66,E,Debt_consolidation,,0,0,0,2013,GA,19200
203911,Charged Off,21000, 36 months,8.9,666.82,A,Credit_card,,0,0,0,2013,CA,19200
208118,Current,21600, 60 months,9.71,455.87,B,Credit_card,,0,0,0,2013,AZ,Mountain
210683,Charged Off,22100, 60 months,20.31,589.34,D,Debt_consolidation,,0,0,0,2013,GA,19200
247122,Late (16-30 days),30025, 60 months,21.15,814.82,E,Credit_card,,0,0,0,2013,CA,19200
12524,Fully Paid,3050, 36 months,11.14,100.06,B,Debt_consolidation,,0,0,0,2012,TX,West South Central
12524,Fully Paid,3050, 36 months,11.14,100.06,B,Debt_consolidation,,0,0,0,2012,TX,West South Central
45627,Current,6000, 36 months,15.59,209.73,D,Debt_consolidation,,0,0,0,2014,CA,19200
47757,Fully Paid,6250, 36 months,15.1,216.97,C,Credit_card,,0,0,0,2013,RI,New England
47757,Fully Paid,6250, 36 months,15.1,216.97,C,Credit_card,,0,0,0,2013,RI,New England
83042,Fully Paid,10000, 36 months,6.03,304.36,A,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
113828,Fully Paid,11500, 36 months,14.33,394.89,C,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
121346,Fully Paid,12000, 36 months,12.12,399.26,B,Medical,,0,0,0,2012,CA,19200
125667,Fully Paid,12000, 60 months,12.99,272.98,C,Credit_card,,0,0,0,2014,OR,Pacific
132917,Fully Paid,13000, 36 months,7.9,406.78,A,Debt_consolidation,,0,0,0,2013,IN,East North Central
132917,Fully Paid,13000, 36 months,7.9,406.78,A,Debt_consolidation,,0,0,0,2013,IN,East North Central
47360,Fully Paid,6075, 36 months,14.33,208.61,C,Debt_consolidation,,0,0,0,2013,IN,East North Central
47360,Fully Paid,6075, 36 months,14.33,208.61,C,Debt_consolidation,,0,0,0,2013,IN,East North Central
66031,Fully Paid,8000, 36 months,11.55,264,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
66031,Fully Paid,8000, 36 months,11.55,264,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
140861,Current,14000, 60 months,17.57,352.25,D,Debt_consolidation,,0,0,0,2014,NJ,Middle Atlantic
